imageName,VisType,originalPhrases,originalSentiments,subj_raw,subj_synset,subj_category,subj_attrs,pred_raw,pred_canon,obj_raw,obj_synset,obj_category,obj_attrs,sentiment,topic
VASTJ.151.12.png,Point,circle graphs; look less important,(-); (-),circle_graph,whole.visualization,whole,familiar_circular_form,reduces_perceived_complexity_of,reduces_perceived_complexity_of,visual_elements,mark.element,mark,appears_less_important,[-],Immediacy / Cognitive Load
InfoVisJ.669.4.png,Point,More data points; Labeled axis,(+); (+),data_points,mark.point,mark,high_quantity_of_points,increases_clutter_relative_to,increases_clutter_relative_to,axis_labels,text.axis_label,text,labeled_axes_present,[+],Data Density / Image Clutter
v485_n7399_9_f5.png,Point,clear shape; lines; legend; chemical compounds; interpreted in less than a second,(-); (+); (+); (-); (-),lines,mark.line,mark,multiple_lines_present,increases_clutter_in,increases_clutter_in,chart_shape,whole.visualization,whole,clear_recognizable_shape; instantly_interpretable,[+],Aesthetics Uncertainty
v485_n7399_9_f5.png,Point,clear shape; lines; legend; chemical compounds; interpreted in less than a second,(-); (+); (+); (-); (-),legend,furniture.legend,furniture,legend_adds_complexity,requires_reference_to,requires_reference_to,lines,mark.line,mark,multiple_lines_present,[+],Immediacy / Cognitive Load
v485_n7399_9_f5.png,Point,clear shape; lines; legend; chemical compounds; interpreted in less than a second,(-); (+); (+); (-); (-),chemical_compound_labels,text.label,text,familiar_domain_labels,reduces_ambiguity_of,reduces_ambiguity_of,chart_shape,whole.visualization,whole,clear_recognizable_shape; instantly_interpretable,[-],Schema
VisC.251.7.png,Point,more information to process,(+),visualization,whole.visualization,whole,high_information_volume,increases,increases_complexity,visualization,whole.visualization,whole,high_information_volume,[+],Immediacy / Cognitive Load
v487_n7407_14_f4.png,Point,the shapes; what each axis is measuring; colors,(-); (-); (+),colors,property.color,property,multiple_colors_present,increases_complexity_of,increases_complexity,chart,whole.visualization,whole,,[+],Aesthetics Uncertainty
v487_n7407_14_f4.png,Point,the shapes; what each axis is measuring; colors,(-); (-); (+),axes,furniture.axes,furniture,axis_measurements_clear,reduces_ambiguity_in,reduces_ambiguity_in,chart,whole.visualization,whole,,[-],Semantics / Text Legibility
v487_n7407_14_f4.png,Point,the shapes; what each axis is measuring; colors,(-); (-); (+),shapes,mark.shape,mark,shapes_aid_interpretation,simplifies_reading_of,simplifies_reading_of,chart,whole.visualization,whole,,[-],Visual Encoding Clarity
InfoVisJ.479.13.png,Point,Colors make easier to read.; Ammount of information,(+); (+),color_encoding,property.color,property,aids_readability,reduces_difficulty_of,reduces_difficulty_of,chart,whole.visualization,whole,,[+],Visual Encoding Clarity
InfoVisJ.479.13.png,Point,Colors make easier to read.; Ammount of information,(+); (+),data_content,content.data,content,high_information_volume,increases_cognitive_load_of,increases_effort,chart,whole.visualization,whole,,[+],Immediacy / Cognitive Load
vis639.png,Point,multicolored; random collection of circles; don't know what they mean,(+); (+); (+),colors,property.color,property,multicolored_encoding,applied_to,applied_to,circles,mark.point,mark,random_collection_layout; meaning_unclear,[+],"Color, Symbol, and Texture Details"
vis639.png,Point,multicolored; random collection of circles; don't know what they mean,(+); (+); (+),legend,furniture.legend,furniture,,fails_to_clarify,fails_to_clarify,circles,mark.point,mark,random_collection_layout; meaning_unclear,[+],Semantics / Text Legibility
vis639.png,Point,multicolored; random collection of circles; don't know what they mean,(+); (+); (+),circles,mark.point,mark,random_collection_layout; meaning_unclear,lacks_clear_spatial_structure,lacks_clear_spatial_structure,circles,mark.point,mark,random_collection_layout; meaning_unclear,[+],Visual Encoding Clarity
VisJ.1431.19.png,Point,more scattered; different shapes; dots are scattered; never seen visualization; unfamiliar with the image; hard to make sense; hard to see story,(+); (+); (+); (+); (+); (+); (+),data_points,mark.point,mark,scattered_distribution; dots_scattered_widely,scattered_across,distributed_across,layout,structure.layout,structure,hard_to_see_story,[+],Data Density / Image Clutter
VisJ.1431.19.png,Point,more scattered; different shapes; dots are scattered; never seen visualization; unfamiliar with the image; hard to make sense; hard to see story,(+); (+); (+); (+); (+); (+); (+),shapes,mark.shape,mark,multiple_different_shapes,increases_encoding_complexity_of,increases_encoding_complexity_of,visualization,whole.visualization,whole,unfamiliar_visualization_type; never_seen_before; hard_to_make_sense,[+],Visual Encoding Clarity
VisJ.1431.19.png,Point,more scattered; different shapes; dots are scattered; never seen visualization; unfamiliar with the image; hard to make sense; hard to see story,(+); (+); (+); (+); (+); (+); (+),visualization,whole.visualization,whole,unfamiliar_visualization_type; never_seen_before; hard_to_make_sense,requires_unfamiliar_schema_for,requires_unfamiliar_schema_for,layout,structure.layout,structure,hard_to_see_story,[+],Schema
VisC.375.2.png,Point,dense data set; many points; shapes representing data subsets; legend adds complexity; y-axis is non-linear; different colors; more complex to interpret,(+); (+); (+); (+); (+); (-); (+),shape_encoding,property.encoding,property,shapes_represent_subsets,increases_interpretive_difficulty_of,increases_effort,data_points,mark.point,mark,dense_data_set; many_data_points,[+],Immediacy / Cognitive Load
VisC.375.2.png,Point,dense data set; many points; shapes representing data subsets; legend adds complexity; y-axis is non-linear; different colors; more complex to interpret,(+); (+); (+); (+); (+); (-); (+),y_axis,furniture.axes,furniture,non_linear_scale,complicates_reading_of,complicates_reading_of,data_points,mark.point,mark,dense_data_set; many_data_points,[+],Schema
VisC.375.2.png,Point,dense data set; many points; shapes representing data subsets; legend adds complexity; y-axis is non-linear; different colors; more complex to interpret,(+); (+); (+); (+); (+); (-); (+),color_encoding,property.color,property,different_colors_used,aids_differentiation_of,aids_differentiation_of,shape_encoding,property.encoding,property,shapes_represent_subsets,[-],"Color, Symbol, and Texture Details"
VisC.375.2.png,Point,dense data set; many points; shapes representing data subsets; legend adds complexity; y-axis is non-linear; different colors; more complex to interpret,(+); (+); (+); (+); (+); (-); (+),legend,furniture.legend,furniture,adds_visual_complexity,required_to_decode,required_to_decode,shape_encoding,property.encoding,property,shapes_represent_subsets,[+],Immediacy / Cognitive Load
v488_n7410_20_f4.png,Point,no metrics; harder to understand,(+); (-),metrics,content.number,content,no_metrics_present,absence_increases_difficulty_of,absence_increases_difficulty_of,visualization,whole.visualization,whole,difficult_to_interpret,[+],Immediacy / Cognitive Load
VASTJ.1683.4(3).png,Point,equally difficult; more in order; more capable of being understood,(-); (-); (-),layout,structure.layout,structure,ordered_arrangement,facilitates_comprehension_of,facilitates_comprehension_of,data_elements,content.data,content,understandable_content,[-],Aesthetics Uncertainty
VASTJ.1683.4(3).png,Point,equally difficult; more in order; more capable of being understood,(-); (-); (-),layout,structure.layout,structure,ordered_arrangement,reduces_cognitive_load_of,reduces_cognitive_load_of,visualization,whole.visualization,whole,equally_difficult_to_parse,[-],Immediacy / Cognitive Load
v487_n7406_13_f2.png,Point,more detail; more information; 3 Dimensional elements; abstract shapes; dots; lines; Lack of legend; colors; animal shapes,(+); (+); (+); (+); (-); (+); (+); (+); (+),legend,furniture.legend,furniture,legend_absent,absent_making_harder_to_interpret,absent_making_harder_to_interpret,colors,property.color,property,multiple_colors_used,[+],Immediacy / Cognitive Load
v487_n7406_13_f2.png,Point,more detail; more information; 3 Dimensional elements; abstract shapes; dots; lines; Lack of legend; colors; animal shapes,(+); (+); (+); (+); (-); (+); (+); (+); (+),animal_shapes,mark.shape,mark,animal_shaped_marks,adds_visual_complexity_alongside,adds_visual_complexity_alongside,abstract_shapes,mark.shape,mark,abstract_visual_forms; high_detail_content,[+],Visual Encoding Clarity
v487_n7406_13_f2.png,Point,more detail; more information; 3 Dimensional elements; abstract shapes; dots; lines; Lack of legend; colors; animal shapes,(+); (+); (+); (+); (-); (+); (+); (+); (+),lines,mark.line,mark,multiple_lines_present,increases_clutter_with,increases_clutter_with,dots,mark.point,mark,simple_point_markers,[+],Data Density / Image Clutter
v487_n7406_13_f2.png,Point,more detail; more information; 3 Dimensional elements; abstract shapes; dots; lines; Lack of legend; colors; animal shapes,(+); (+); (+); (+); (-); (+); (+); (+); (+),3d_elements,mark.element,mark,three_dimensional_structure; increased_cognitive_load,contributes_more_information_than,contributes_more_information_than,dots,mark.point,mark,simple_point_markers,[+],Schema
VASTC.107.7.png,Point,more areas; circles; country shapes; dots; legend; no text; x and y axes; country; map; more colors,(+); (+); (-); (-); (+); (+); (+); (-); (-); (+),circles,mark.point,mark,multiple_circles_present,overlaid_on,overlaid_on,country_shapes,mark.shape,mark,recognizable_country_shapes; more_colors_used,[+],Aesthetics Uncertainty
VASTC.107.7.png,Point,more areas; circles; country shapes; dots; legend; no text; x and y axes; country; map; more colors,(+); (+); (-); (-); (+); (+); (+); (-); (-); (+),legend,furniture.legend,furniture,legend_adds_complexity,encodes_colors_of,encodes_colors_of,country_shapes,mark.shape,mark,recognizable_country_shapes; more_colors_used,[+],"Color, Symbol, and Texture Details"
VASTC.107.7.png,Point,more areas; circles; country shapes; dots; legend; no text; x and y axes; country; map; more colors,(+); (+); (-); (-); (+); (+); (+); (-); (-); (+),axes,furniture.axes,furniture,x_and_y_axes_present,adds_structure_to,adds_structure_to,map,whole.visualization,whole,familiar_map_format; more_distinct_areas; no_text_labels,[+],Immediacy / Cognitive Load
VASTC.107.7.png,Point,more areas; circles; country shapes; dots; legend; no text; x and y axes; country; map; more colors,(+); (+); (-); (-); (+); (+); (+); (-); (-); (+),dots,mark.point,mark,simple_dot_marks,simpler_than,simpler_than,circles,mark.point,mark,multiple_circles_present,[-],Visual Encoding Clarity
InfoVisJ.459.15.png,Point,not a lot of color; don't understand what its talking about in 5 sec,(+); (+),color_scheme,property.color,property,limited_color_variety,contributes_to_difficulty_of,contributes_to_difficulty_of,text_content,text.label,text,not_immediately_interpretable,[+],Aesthetics Uncertainty
